"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,Goal 4: Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,https://api.worldbank.org/v2/countries/all/indicators/SE.SEC.CUAT.UP.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SE.SEC.CUAT.UP.ZS?format=json,https://data.worldbank.org/indicator/SE.SEC.CUAT.UP.ZS,CC BY-4.0,The percentage of population ages 25 and over that attained or completed upper secondary education.,"United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,Goal 4: Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,https://api.worldbank.org/v2/countries/all/indicators/SE.TER.CUAT.MS.FE.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SE.TER.CUAT.MS.FE.ZS?format=json,https://data.worldbank.org/indicator/SE.TER.CUAT.MS.FE.ZS,CC BY-4.0,The percentage of population ages 25 and over that attained or completed Master's or equivalent.,"United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,Goal 4: Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,https://api.worldbank.org/v2/countries/all/indicators/SE.TER.CUAT.MS.MA.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SE.TER.CUAT.MS.MA.ZS?format=json,https://data.worldbank.org/indicator/SE.TER.CUAT.MS.MA.ZS,CC BY-4.0,The percentage of population ages 25 and over that attained or completed Master's or equivalent.,"United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Goal 4: Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,https://api.worldbank.org/v2/countries/all/indicators/SE.TER.CUAT.MS.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SE.TER.CUAT.MS.ZS?format=json,https://data.worldbank.org/indicator/SE.TER.CUAT.MS.ZS,CC BY-4.0,The percentage of population ages 25 and over that attained or completed Master's or equivalent.,"United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,Goal 4: Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,https://api.worldbank.org/v2/countries/all/indicators/SE.TER.CUAT.DO.FE.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SE.TER.CUAT.DO.FE.ZS?format=json,https://data.worldbank.org/indicator/SE.TER.CUAT.DO.FE.ZS,CC BY-4.0,The percentage of population ages 25 and over that attained or completed Doctoral or equivalent.,"United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,Goal 4: Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,https://api.worldbank.org/v2/countries/all/indicators/SE.TER.CUAT.DO.MA.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SE.TER.CUAT.DO.MA.ZS?format=json,https://data.worldbank.org/indicator/SE.TER.CUAT.DO.MA.ZS,CC BY-4.0,The percentage of population ages 25 and over that attained or completed Doctoral or equivalent.,"United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,Goal 4: Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,https://api.worldbank.org/v2/countries/all/indicators/SE.TER.CUAT.DO.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SE.TER.CUAT.DO.ZS?format=json,https://data.worldbank.org/indicator/SE.TER.CUAT.DO.ZS,CC BY-4.0,The percentage of population ages 25 and over that attained or completed Doctoral or equivalent.,"United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Goal 4: Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,https://api.worldbank.org/v2/countries/all/indicators/SE.ADT.LITR.FE.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SE.ADT.LITR.FE.ZS?format=json,https://data.worldbank.org/indicator/SE.ADT.LITR.FE.ZS,CC BY-4.0,Adult literacy rate is the percentage of people ages 15 and above who can both read and write with understanding a short simple statement about their everyday life.,"United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,Goal 4: Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,https://api.worldbank.org/v2/countries/all/indicators/SE.ADT.LITR.MA.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SE.ADT.LITR.MA.ZS?format=json,https://data.worldbank.org/indicator/SE.ADT.LITR.MA.ZS,CC BY-4.0,Adult literacy rate is the percentage of people ages 15 and above who can both read and write with understanding a short simple statement about their everyday life.,"United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Goal 4: Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,https://api.worldbank.org/v2/countries/all/indicators/SE.ADT.LITR.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SE.ADT.LITR.ZS?format=json,https://data.worldbank.org/indicator/SE.ADT.LITR.ZS,CC BY-4.0,Adult literacy rate is the percentage of people ages 15 and above who can both read and write with understanding a short simple statement about their everyday life.,"United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Goal 4: Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,https://api.worldbank.org/v2/countries/all/indicators/SE.ADT.1524.LT.FM.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SE.ADT.1524.LT.FM.ZS?format=json,https://data.worldbank.org/indicator/SE.ADT.1524.LT.FM.ZS,CC BY-4.0,Gender parity index for youth literacy rate is the ratio of females to males ages 15-24 who can both read and write with understanding a short simple statement about their everyday life.,"United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Goal 4: Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,https://api.worldbank.org/v2/countries/all/indicators/SE.ADT.1524.LT.FE.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SE.ADT.1524.LT.FE.ZS?format=json,https://data.worldbank.org/indicator/SE.ADT.1524.LT.FE.ZS,CC BY-4.0,Youth literacy rate is the percentage of people ages 15-24 who can both read and write with understanding a short simple statement about their everyday life.,"United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Goal 4: Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,https://api.worldbank.org/v2/countries/all/indicators/SE.ADT.1524.LT.MA.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SE.ADT.1524.LT.MA.ZS?format=json,https://data.worldbank.org/indicator/SE.ADT.1524.LT.MA.ZS,CC BY-4.0,Youth literacy rate is the percentage of people ages 15-24 who can both read and write with understanding a short simple statement about their everyday life.,"United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Goal 4: Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,https://api.worldbank.org/v2/countries/all/indicators/SE.ADT.1524.LT.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SE.ADT.1524.LT.ZS?format=json,https://data.worldbank.org/indicator/SE.ADT.1524.LT.ZS,CC BY-4.0,Youth literacy rate is the percentage of people ages 15-24 who can both read and write with understanding a short simple statement about their everyday life.,"United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,Goal 4: Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,https://api.worldbank.org/v2/countries/all/indicators/SE.SEC.CMPT.LO.FE.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SE.SEC.CMPT.LO.FE.ZS?format=json,https://data.worldbank.org/indicator/SE.SEC.CMPT.LO.FE.ZS,CC BY-4.0,"Lower secondary education completion rate is measured as the gross intake ratio to the last grade of lower secondary education (general and pre-vocational). It is calculated as the number of new entrants in the last grade of lower secondary education, regardless of age, divided by the population at the entrance age for the last grade of lower secondary education.","United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,Goal 4: Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,https://api.worldbank.org/v2/countries/all/indicators/SE.SEC.CMPT.LO.MA.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SE.SEC.CMPT.LO.MA.ZS?format=json,https://data.worldbank.org/indicator/SE.SEC.CMPT.LO.MA.ZS,CC BY-4.0,"Lower secondary education completion rate is measured as the gross intake ratio to the last grade of lower secondary education (general and pre-vocational). It is calculated as the number of new entrants in the last grade of lower secondary education, regardless of age, divided by the population at the entrance age for the last grade of lower secondary education.","United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,Goal 4: Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,https://api.worldbank.org/v2/countries/all/indicators/SE.SEC.CMPT.LO.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SE.SEC.CMPT.LO.ZS?format=json,https://data.worldbank.org/indicator/SE.SEC.CMPT.LO.ZS,CC BY-4.0,"Lower secondary education completion rate is measured as the gross intake ratio to the last grade of lower secondary education (general and pre-vocational). It is calculated as the number of new entrants in the last grade of lower secondary education, regardless of age, divided by the population at the entrance age for the last grade of lower secondary education.","United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,Goal 4: Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,https://api.worldbank.org/v2/countries/all/indicators/SE.PRM.OENR.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SE.PRM.OENR.ZS?format=json,https://data.worldbank.org/indicator/SE.PRM.OENR.ZS,CC BY-4.0,Over-age students are the percentage of those enrolled who are older than the official school-age range for primary education.,"United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,Goal 4: Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,https://api.worldbank.org/v2/countries/all/indicators/SE.PRM.OENR.FE.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SE.PRM.OENR.FE.ZS?format=json,https://data.worldbank.org/indicator/SE.PRM.OENR.FE.ZS,CC BY-4.0,Over-age students are the percentage of those enrolled who are older than the official school-age range for primary education.,"United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
